Date,year,GCM,RCP,Fact1,SoilStamp,AGENT_NO,Lat,Lon,co2,FarmingYear,SimulationYearIndex,CultivarSown,SowingDoY,HarvestDoY,GrowthPeriod,CropBiomassWt,CropBiomassN,CropYield,countDays_y,countDays_c,TTsum_y,TTsum_c,maxT_y,maxT_c,minT_y,minT_c,rad_y,rad_c,rain_y,rain_c,et_y,et_c,DI_y,DI_c
14/09/1986,1986,era,era,conventionaltill,heavytexturetilled,15614,-43.97,171.98,347,1986,15,long,267,140,239,22347.77,284.686,11734.795,365,238,1959.833,1954.097,16.711,19.534,6.585,8.662,5078.742,4102.02,1036.78,623.71,962.194,801.34,7.194,-28.48
14/09/1987,1987,era,era,conventionaltill,heavytexturetilled,15614,-43.97,171.98,349,1987,16,long,276,145,235,13316.207,204.443,4800.123,365,234,1958.802,1951.346,17.179,19.792,6.933,8.702,5162.021,4152.269,608.67,441.86,993.224,821.298,-63.179,-85.873
14/09/1988,1988,era,era,conventionaltill,heavytexturetilled,15614,-43.97,171.98,351,1988,17,long,286,122,202,19940.576,294.898,7967.948,366,201,1693.39,1688.034,16.966,19.98,5.983,8.761,5081.787,3619.03,542.87,324.05,959.72,710.456,-76.786,-119.243
14/09/1989,1989,era,era,conventionaltill,heavytexturetilled,15614,-43.97,171.98,352,1989,18,mid,313,129,183,15810.892,227.006,7275.319,365,182,1645.966,1641.508,17.461,20.98,6.83,9.566,5184.291,3282.8,500.16,294.12,1003.894,663.997,-100.715,-125.757
14/09/1990,1990,era,era,conventionaltill,heavytexturetilled,15614,-43.97,171.98,354,1990,19,long,259,112,219,26129.203,336.341,12299.922,365,218,1936.491,1930.935,17.496,20.876,6.752,9.145,5115.879,4067.12,584.08,371.72,979.009,804.255,-67.616,-116.36
14/09/1991,1991,era,era,conventionaltill,heavytexturetilled,15614,-43.97,171.98,355,1991,20,mid,291,126,201,16761.322,246.276,6763.181,365,200,1739.978,1736.794,16.854,20.381,6.296,9.242,5074.339,3631.91,494.36,239.33,967.032,721.022,-95.613,-201.267
14/09/1992,1992,era,era,conventionaltill,heavytexturetilled,15614,-43.97,171.98,356,1992,21,mid,315,146,197,11158.372,193.469,3348.231,366,196,1525.934,1522.614,15.919,18.972,5.623,7.775,5026.881,3406.86,577.99,312.96,939.067,659.369,-62.471,-110.688
14/09/1993,1993,era,era,conventionaltill,heavytexturetilled,15614,-43.97,171.98,357,1993,22,mid,295,142,214,19390.826,286.34,8919.307,365,213,1626.04,1621.773,15.914,18.149,6.029,8.309,4833.908,3417.309,561.56,422.9,895.764,656.131,-59.513,-55.15
14/09/1994,1994,era,era,conventionaltill,heavytexturetilled,15614,-43.97,171.98,358,1994,23,long,279,145,232,19641.09,298.831,7483.275,365,231,1821.344,1817.441,16.221,18.833,6.414,8.412,4994.82,3909.42,560.45,314.15,937.498,755.757,-67.276,-140.572
14/09/1995,1995,era,era,conventionaltill,heavytexturetilled,15614,-43.97,171.98,360,1995,24,mid,314,120,172,15537.495,222.068,5884.819,365,171,1578.976,1575.237,16.643,21.351,6.5,9.764,4938.18,3013.26,550.75,277.06,937.179,606.163,-70.164,-118.784
14/09/1996,1996,era,era,conventionaltill,heavytexturetilled,15614,-43.97,171.98,361,1996,25,long,268,138,236,19978.771,289.272,8890.99,366,235,1853.684,1848.945,16.336,18.872,6.18,8.313,4684.381,3713.41,871.64,628.48,879.565,719.217,-0.909,-14.437
14/09/1997,1997,era,era,conventionaltill,heavytexturetilled,15614,-43.97,171.98,363,1997,26,long,266,136,237,23770.977,329.288,10395.938,365,236,1867.663,1864.461,16.587,19.115,6.231,8.336,5063.381,4086.229,679.22,532.29,949.802,788.533,-39.837,-48.14
14/09/1998,1998,era,era,conventionaltill,heavytexturetilled,15614,-43.97,171.98,365,1998,27,long,286,125,205,15065.975,200.812,4813.289,365,204,1929.164,1924.434,18.046,21.874,7.058,9.619,5174.03,3829.73,483.06,252.72,1006.891,775.165,-108.44,-206.729
14/09/1999,1999,era,era,conventionaltill,heavytexturetilled,15614,-43.97,171.98,367,1999,28,long,266,122,222,16690.709,229.431,6691,365,221,1973.956,1967.872,17.672,20.705,7.088,9.386,4938.25,3875.071,550.35,387.4,956.064,775.69,-73.719,-100.23
14/09/2000,2000,era,era,conventionaltill,heavytexturetilled,15614,-43.97,171.98,369,2000,29,long,271,146,241,24044.799,333.759,10745.11,366,240,1968.451,1962.459,17.084,19.389,6.979,8.78,4758.853,3854.861,711.12,571.67,903.598,751.194,-27.067,-31.403
14/09/1972,1972,era,era,conventionaltill,heavytexturetilled,18194,-43.83,171.48,327,1972,1,mid,306,146,206,19179.682,221.34,8009.017,366,205,1579.109,1574.653,16.511,19.339,5.017,7.257,4885.46,3299.24,1014.31,669.57,909.294,636.555,10.353,4.931
14/09/1973,1973,era,era,conventionaltill,heavytexturetilled,18194,-43.83,171.48,329,1973,2,mid,307,130,190,18753.459,222.236,8100.579,365,189,1521.611,1518.645,16.634,19.981,5.052,7.741,4812.687,3165.25,1037.68,628.65,896.283,613.684,13.626,2.381
14/09/1974,1974,era,era,conventionaltill,heavytexturetilled,18194,-43.83,171.48,330,1974,3,long,283,130,213,16439.227,247.489,5015.168,365,212,1623.49,1620.106,16.212,19.353,4.733,7.057,4651.118,3398.688,743.95,543.33,860.48,652.131,-15.664,-20.025
14/09/1975,1975,era,era,conventionaltill,heavytexturetilled,18194,-43.83,171.48,331,1975,4,short,320,130,176,9984.123,133.682,5048.244,365,175,1515.787,1509.229,17.041,20.865,5.502,8.531,4733.851,2768.781,735.14,416.68,896.537,553.262,-21.955,-32.779
14/09/1976,1976,era,era,conventionaltill,heavytexturetilled,18194,-43.83,171.48,332,1976,5,long,261,146,251,22940.996,344.063,9634.492,366,250,1812.152,1806.183,16.307,18.707,4.762,6.442,4818.191,4094.57,813.17,646.53,891.649,775.201,-9.651,-19.902
14/09/1977,1977,era,era,conventionaltill,heavytexturetilled,18194,-43.83,171.48,333,1977,6,short,339,113,141,14118.743,228.918,3538.398,365,140,1190.155,1185.824,15.477,20.333,4.8,8.777,4683.592,2433.25,763.45,363.6,860.813,479.943,-12.753,-31.997
14/09/1978,1978,era,era,conventionaltill,heavytexturetilled,18194,-43.83,171.48,335,1978,7,mid,299,145,212,20772.637,285.949,10837.305,365,211,1725.923,1723.206,16.937,20.253,5.184,7.588,4852.741,3475.44,974.28,600.34,915.551,682.247,6.028,-13.643
14/09/1979,1979,era,era,conventionaltill,heavytexturetilled,18194,-43.83,171.48,337,1979,8,mid,305,139,200,18958.096,276.17,7903.5,365,199,1550.68,1548.002,16.122,19.237,5.078,7.657,4741.71,3283.65,1244.07,679.93,883.843,636.661,28.956,6.364
14/09/1980,1980,era,era,conventionaltill,heavytexturetilled,18194,-43.83,171.48,338,1980,9,mid,305,146,207,14138.279,229.702,5015.145,366,206,1562.811,1558.038,16.249,19.053,4.89,7.161,5024.319,3377.209,965.16,672.43,930.2,652.078,3.622,3.027
14/09/1981,1981,era,era,conventionaltill,heavytexturetilled,18194,-43.83,171.48,340,1981,10,long,274,144,237,16782.426,248.864,5004.804,365,236,1830.684,1827.654,16.558,19.51,4.975,7.09,4996.861,3973.701,663.79,463.46,936.514,768.97,-41.086,-65.919
14/09/1982,1982,era,era,conventionaltill,heavytexturetilled,18194,-43.83,171.48,341,1982,11,mid,303,113,176,12642.388,199.998,3874.068,365,175,1496.43,1492.652,17.046,20.863,4.978,8.161,5089.353,3198.151,592.97,281.16,956.162,631.783,-61.25,-124.706
14/09/1983,1983,era,era,conventionaltill,heavytexturetilled,18194,-43.83,171.48,342,1983,12,mid,316,145,195,12677.709,233.86,3258.277,365,194,1463.935,1459.719,16.301,19.373,4.521,6.635,5209.201,3393.011,744.06,534.03,964.938,652.878,-29.686,-22.255
14/09/1984,1984,era,era,conventionaltill,heavytexturetilled,18194,-43.83,171.48,344,1984,13,mid,299,124,191,20147.727,299.847,8075.299,366,190,1476.759,1471.718,16.366,19.438,4.888,7.442,4962.801,3399.08,718.22,380.99,916.703,651.795,-27.635,-71.079
14/09/1985,1985,era,era,conventionaltill,heavytexturetilled,18194,-43.83,171.48,345,1985,14,mid,292,139,214,14145.522,204.281,6262.396,365,213,1734.501,1729.773,17.07,20.249,5.187,7.531,5206.669,3799.088,666.23,419.19,982.846,745.48,-47.523,-77.838
14/09/1986,1986,era,era,conventionaltill,heavytexturetilled,18194,-43.83,171.48,347,1986,15,long,270,320,51,4.418,0.188,0,365,50,315.512,305.433,16.389,16.83,5.111,4.742,4979.528,941.24,1358.88,122.32,938.411,171.587,30.942,-40.277
14/09/1987,1987,era,era,conventionaltill,heavytexturetilled,18194,-43.83,171.48,349,1987,16,long,275,145,236,12093.408,196.478,3921.31,365,235,1857.966,1851.716,16.989,19.559,5.493,7.484,5114.11,4111.05,788.75,587.23,972.21,804.831,-23.26,-37.056
14/09/1988,1988,era,era,conventionaltill,heavytexturetilled,18194,-43.83,171.48,351,1988,17,mid,305,142,203,15777.915,255.014,5492.39,366,202,1538.912,1537.334,16.571,19.286,4.644,6.979,5028.962,3308.19,638.16,341.41,933.203,638.112,-46.233,-86.905
14/09/1989,1989,era,era,conventionaltill,heavytexturetilled,18194,-43.83,171.48,352,1989,18,long,271,145,241,19549.623,261.387,9496.492,365,240,1941.923,1937.828,17.323,20.332,5.269,7.293,5192.468,4208.73,681.7,560.48,988.055,826.772,-44.94,-47.511
14/09/1990,1990,era,era,conventionaltill,heavytexturetilled,18194,-43.83,171.48,354,1990,19,long,275,137,228,22598.42,325.35,9938.224,365,227,1834.381,1829.078,17.156,20.188,5.147,7.364,5139.993,4023.871,710.08,505,969.014,783.606,-36.465,-55.17
14/09/1991,1991,era,era,conventionaltill,heavytexturetilled,18194,-43.83,171.48,355,1991,20,mid,300,134,200,17807.381,261.424,7189.257,365,199,1587.571,1583.907,16.556,19.871,4.94,7.454,5063.24,3460.84,623.35,343.64,946.24,674.105,-51.799,-96.166
14/09/1992,1992,era,era,conventionaltill,heavytexturetilled,18194,-43.83,171.48,356,1992,21,mid,297,134,203,13234.571,233.035,4215.006,366,202,1480.251,1473.431,15.659,18.932,4.173,6.353,5012.938,3655.728,607.01,328.89,918.341,694.386,-51.289,-111.13
14/09/1993,1993,era,era,conventionaltill,heavytexturetilled,18194,-43.83,171.48,357,1993,22,short,322,140,185,13761.604,230.167,5127.386,365,184,1316.412,1312.593,15.767,18.13,4.552,6.709,4798.4,2913.379,593.4,399.07,877.512,553.288,-47.879,-38.644
14/09/1994,1994,era,era,conventionaltill,heavytexturetilled,18194,-43.83,171.48,358,1994,23,long,280,145,231,20920.4,317.439,8193.093,365,230,1714.975,1711.281,16.127,18.797,4.812,7.017,4935.91,3813.901,955.59,630.61,913.352,728.028,4.42,-15.448
14/09/1995,1995,era,era,conventionaltill,heavytexturetilled,18194,-43.83,171.48,360,1995,24,mid,317,122,171,16419.836,250.429,7091.027,365,170,1408.768,1403.507,15.885,20.279,4.748,8.007,4914.408,2961.81,805.46,426.37,907.764,580.073,-12.701,-36.049
14/09/1996,1996,era,era,conventionaltill,heavytexturetilled,18194,-43.83,171.48,361,1996,25,mid,314,146,198,16090.017,253.386,5884.155,366,197,1500.355,1497.463,15.835,19.02,4.829,7.344,4656.539,3081.08,996.8,594.58,857.589,592.899,13.966,0.283
14/09/1997,1997,era,era,conventionaltill,heavytexturetilled,18194,-43.83,171.48,363,1997,26,long,268,136,235,22050.041,337.206,8858.715,365,234,1707.897,1703.591,16.147,18.641,4.856,6.852,4928.53,3914.01,743.15,584.89,906.077,740.025,-21.924,-26.524
14/09/1998,1998,era,era,conventionaltill,heavytexturetilled,18194,-43.83,171.48,365,1998,27,mid,291,129,204,16028.848,218.521,6865.054,365,203,1761.644,1756.264,17.573,21.36,5.343,7.812,5151.581,3712.361,599.4,385.66,980.155,736.864,-63.523,-91.066
14/09/1999,1999,era,era,conventionaltill,heavytexturetilled,18194,-43.83,171.48,367,1999,28,long,267,108,207,16813.211,239.571,6964.664,365,206,1719.328,1715.52,17.192,20.392,5.567,8.035,4887.764,3690.002,760.75,482.76,926.752,724.822,-21.821,-50.141
14/09/2000,2000,era,era,conventionaltill,heavytexturetilled,18194,-43.83,171.48,369,2000,29,long,274,146,238,19582.488,278.537,8522.221,366,237,1813.033,1807.342,17.004,19.276,5.373,7.087,4751.52,3773.418,656.42,490.14,888.017,723.726,-35.282,-47.657
14/09/1972,1972,era,era,conventionaltill,heavytexturetilled,18769,-44.03,171.57,327,1972,1,mid,305,146,207,19571.354,216.448,9291.852,366,206,1680.954,1676.215,16.886,19.85,5.752,8.083,5038.242,3418.84,856.48,499.81,948.982,669.127,-10.8,-33.876
14/09/1973,1973,era,era,conventionaltill,heavytexturetilled,18769,-44.03,171.57,329,1973,2,mid,303,130,194,18512.143,217.068,8512.448,365,193,1617.276,1613.765,16.966,20.137,5.892,8.587,4918.878,3349.671,992.65,544.66,928.446,657.258,6.468,-20.673
14/09/1974,1974,era,era,conventionaltill,heavytexturetilled,18769,-44.03,171.57,330,1974,3,long,281,130,215,20281.795,250.449,8000.247,365,214,1709.044,1705.885,16.47,19.555,5.641,7.905,4720.36,3490.059,748.11,597.95,879.092,673.084,-17.508,-12.565
14/09/1975,1975,era,era,conventionaltill,heavytexturetilled,18769,-44.03,171.57,331,1975,4,mid,295,128,199,12726.438,171.366,4317.949,365,198,1763.691,1755.844,17.306,20.786,6.538,9.377,4835.38,3381.321,660.49,399.65,926.48,675.707,-40.272,-69.075
14/09/1976,1976,era,era,conventionaltill,heavytexturetilled,18769,-44.03,171.57,332,1976,5,long,261,135,240,21228.363,304.119,9968.829,366,239,1845.768,1841.693,16.679,19.222,5.615,7.441,4986.418,4151.73,764.37,533.24,932.89,795.663,-22.047,-49.213
14/09/1977,1977,era,era,conventionaltill,heavytexturetilled,18769,-44.03,171.57,333,1977,6,mid,305,113,175,20113.938,278.453,8801.832,365,174,1450.077,1447.041,15.82,19.708,5.563,9.016,4848.871,3180.409,784.71,478.77,897.73,618.285,-14.403,-29.14
14/09/1978,1978,era,era,conventionaltill,heavytexturetilled,18769,-44.03,171.57,335,1978,7,mid,295,126,197,20505.102,259.582,10141.956,365,196,1731.894,1725.436,17.307,21.094,5.895,8.698,4991.547,3570.139,884.98,503.73,951.438,708.512,-7.51,-40.653
14/09/1979,1979,era,era,conventionaltill,heavytexturetilled,18769,-44.03,171.57,337,1979,8,mid,304,143,205,19654.336,275.642,8754.678,365,204,1617.845,1615.364,16.308,19.108,5.789,8.235,4853.066,3406.959,1075.7,624.55,909.715,662.443,15.43,-6.067
14/09/1980,1980,era,era,conventionaltill,heavytexturetilled,18769,-44.03,171.57,338,1980,9,mid,294,146,218,17410.691,256.879,7576.091,366,217,1704.358,1699.897,16.66,19.246,5.677,7.799,5133.608,3686.37,825.91,582.27,959.673,714.289,-16.196,-22.673
14/09/1981,1981,era,era,conventionaltill,heavytexturetilled,18769,-44.03,171.57,340,1981,10,long,270,138,235,17460.58,250.042,6190.206,365,234,1959.161,1956.025,17.118,20.318,5.845,8.157,5141.929,4139.668,585.97,405.2,976.766,812.378,-66.692,-100.488
14/09/1982,1982,era,era,conventionaltill,heavytexturetilled,18769,-44.03,171.57,341,1982,11,long,277,137,226,16840.193,257.52,6629.332,365,225,1902.003,1898.149,17.68,20.328,5.932,8.366,5212.671,3956.882,550.52,385.57,994.299,780.19,-80.611,-102.347
14/09/1983,1983,era,era,conventionaltill,heavytexturetilled,18769,-44.03,171.57,342,1983,12,mid,292,119,193,12876.868,209.709,4268.715,365,192,1574.647,1570.222,16.585,20.214,5.294,7.8,5257.469,3737.401,684.77,483.49,985.613,729.15,-43.933,-50.81
14/09/1984,1984,era,era,conventionaltill,heavytexturetilled,18769,-44.03,171.57,344,1984,13,mid,297,133,202,21999.166,309.161,9999.77,366,201,1630.441,1625.3,16.677,19.473,5.843,8.513,5158.038,3651.301,643.3,353.42,964.768,707.674,-49.972,-100.236
14/09/1985,1985,era,era,conventionaltill,heavytexturetilled,18769,-44.03,171.57,345,1985,14,mid,295,126,198,9080.779,130.715,1077.787,365,197,1735.875,1729.966,17.649,21.359,5.721,8.307,5337.629,3743.94,573.53,273.51,1023.216,749.088,-78.407,-173.88
14/09/1986,1986,era,era,conventionaltill,heavytexturetilled,18769,-44.03,171.57,347,1986,15,long,269,145,242,23501.279,308.97,11718.173,365,241,1922.851,1918.918,16.672,19.329,5.982,8.029,5162.506,4154.118,1099.12,761.06,969.941,804.234,11.753,-5.673
14/09/1987,1987,era,era,conventionaltill,heavytexturetilled,18769,-44.03,171.57,349,1987,16,long,275,145,236,14351.479,215.761,4325.434,365,235,1947.362,1942.428,17.417,19.887,6.338,8.359,5280.85,4252.833,640.3,477.55,1013.967,839.382,-58.358,-75.768
14/09/1988,1988,era,era,conventionaltill,heavytexturetilled,18769,-44.03,171.57,351,1988,17,mid,304,142,204,16880.568,252.311,6543.082,366,203,1639.883,1637.473,16.916,19.705,5.477,7.994,5164.442,3454.7,558.72,333.93,969.722,675.019,-73.561,-102.144
14/09/1989,1989,era,era,conventionaltill,heavytexturetilled,18769,-44.03,171.57,352,1989,18,long,267,126,226,19991.781,256.38,10638.438,365,225,1972.92,1966.292,17.853,21.261,6.094,8.369,5295.78,4229.291,665.28,503.44,1020.959,843.106,-53.463,-67.469
14/09/1990,1990,era,era,conventionaltill,heavytexturetilled,18769,-44.03,171.57,354,1990,19,long,281,145,230,22468.498,321.399,9894.516,365,229,1928.103,1923.651,17.402,20.399,5.916,8.225,5224.604,4092.601,634.19,498.93,994.352,804.885,-56.791,-61.322
14/09/1991,1991,era,era,conventionaltill,heavytexturetilled,18769,-44.03,171.57,355,1991,20,mid,296,134,204,16709.533,241.205,6801.439,365,203,1702.396,1700.096,16.991,20.304,5.604,8.207,5164.741,3629.109,611.95,342.77,978.999,715.347,-59.98,-108.696
14/09/1992,1992,era,era,conventionaltill,heavytexturetilled,18769,-44.03,171.57,356,1992,21,mid,297,134,203,13801.03,233.616,4961.608,366,202,1574.278,1567.017,16.061,19.301,5.05,7.366,5147.18,3759.18,607.4,357.38,957.588,724.229,-57.654,-102.65
14/09/1993,1993,era,era,conventionaltill,heavytexturetilled,18769,-44.03,171.57,357,1993,22,mid,302,118,183,18450.549,292.397,7223.712,365,182,1410.644,1407.943,15.892,18.815,5.331,8.004,4957.969,3280.31,627.88,389.02,911.583,628.422,-45.184,-61.54
14/09/1994,1994,era,era,conventionaltill,heavytexturetilled,18769,-44.03,171.57,358,1994,23,long,279,138,225,22160.09,316.761,9493.134,365,224,1744.337,1739.151,16.169,18.949,5.5,7.947,5076.231,3910.38,726.47,499.12,943.687,750.945,-29.9,-50.454
14/09/1995,1995,era,era,conventionaltill,heavytexturetilled,18769,-44.03,171.57,360,1995,24,mid,314,131,183,16532.924,244.131,6980.886,365,182,1555.205,1550.11,16.412,20.513,5.406,8.5,5049.14,3161.199,648.3,377.26,946.193,625.103,-45.95,-65.695
14/09/1996,1996,era,era,conventionaltill,heavytexturetilled,18769,-44.03,171.57,361,1996,25,mid,303,146,209,18146.205,257.97,8051.433,366,208,1672.098,1668.546,16.144,19.192,5.86,8.453,4808.79,3393.22,923.51,581.38,898.439,661.168,2.715,-13.724
14/09/1997,1997,era,era,conventionaltill,heavytexturetilled,18769,-44.03,171.57,363,1997,26,long,269,136,234,24124.562,344.359,10697.21,365,233,1785.255,1781.928,16.42,18.956,5.651,7.728,5105.441,4055.859,680.82,534.1,946.063,773.32,-38.959,-44.789
14/09/1998,1998,era,era,conventionaltill,heavytexturetilled,18769,-44.03,171.57,365,1998,27,long,287,134,213,16205.525,228.973,5464.528,365,212,1885.068,1882.018,17.762,21.357,6.108,8.481,5232.02,3879.98,553.63,368.9,1004.798,775.061,-81.493,-110.101
14/09/1999,1999,era,era,conventionaltill,heavytexturetilled,18769,-44.03,171.57,367,1999,28,long,267,136,235,15338.15,216.136,6326.471,365,234,1976.879,1968.052,17.519,20.185,6.527,8.459,5021.728,4017.401,683.32,442.69,963.906,794.042,-41.062,-79.368
14/09/2000,2000,era,era,conventionaltill,heavytexturetilled,18769,-44.03,171.57,369,2000,29,long,275,146,237,23402.551,314.953,10698.331,366,236,1915.249,1910.624,17.456,19.69,6.28,8.093,4879.852,3860.2,765.79,615.68,923.858,750.178,-20.641,-21.845
14/09/1972,1972,era,era,conventionaltill,heavytexturetilled,18886,-43.97,171.82,327,1972,1,long,288,146,224,21364.904,232.381,8713.697,366,223,1821.393,1816.379,16.846,19.496,6.443,8.517,4966.676,3685.178,814.98,509.27,939.673,719.696,-15.3,-41.319
14/09/1973,1973,era,era,conventionaltill,heavytexturetilled,18886,-43.97,171.82,329,1973,2,long,277,145,235,21995.025,224.254,9851.057,365,234,1918.927,1914.899,16.881,19.373,6.537,8.793,4844.919,3801.26,971.84,780.42,918.922,742.743,5.445,4.828
14/09/1974,1974,era,era,conventionaltill,heavytexturetilled,18886,-43.97,171.82,330,1974,3,long,281,131,216,19873.883,228.655,8313.161,365,215,1794.939,1789.894,16.624,19.79,6.279,8.709,4629.2,3433.08,789.6,624.79,872.297,671.108,-10.473,-7.413
14/09/1975,1975,era,era,conventionaltill,heavytexturetilled,18886,-43.97,171.82,331,1975,4,long,283,140,223,14729.906,196.929,7206.109,365,222,1960.042,1953.389,17.556,20.672,6.853,9.29,4757.259,3606.84,606.54,402.6,916.877,720.235,-51.165,-78.896
14/09/1976,1976,era,era,conventionaltill,heavytexturetilled,18886,-43.97,171.82,332,1976,5,mid,292,142,216,19262.34,270.401,9264.552,366,215,1739.277,1733.7,16.549,19.331,6.39,8.536,4893.809,3636.61,917.4,457.43,921.77,707.001,-0.476,-54.559
14/09/1977,1977,era,era,conventionaltill,heavytexturetilled,18886,-43.97,171.82,333,1977,6,mid,292,128,203,20868.883,278.688,9496.269,365,202,1596.738,1594.034,15.71,18.796,6.116,8.541,4737.58,3463.559,763.02,621.79,878.755,665.839,-15.168,-7.084
14/09/1978,1978,era,era,conventionaltill,heavytexturetilled,18886,-43.97,171.82,335,1978,7,long,285,144,225,18534.283,271.736,7209.259,365,224,1915.111,1913.242,17.114,20.407,6.46,8.606,4935.518,3835.411,710.09,478.63,944.786,760.286,-33.052,-58.846
